No,year,month,day,hour,PM2.5,PM10,SO2,NO2,CO,O3,TEMP
30139,2016,8,7,18,6.0,28.0,2.0,11.0,700.0,132.0,32.0
30140,2016,8,7,19,13.0,22.0,2.0,16.0,800.0,134.0,30.6
30141,2016,8,7,20,21.0,45.0,2.0,26.0,800.0,98.0,28.1
30142,2016,8,7,21,20.0,55.0,2.0,20.0,900.0,61.0,27.0
30143,2016,8,7,22,12.0,17.0,2.0,14.0,800.0,61.0,26.0
30144,2016,8,7,23,16.0,19.0,2.0,17.0,700.0,50.0,25.3
30145,2016,8,8,0,14.0,18.0,2.0,13.0,700.0,54.0,25.0
30146,2016,8,8,1,14.0,23.0,2.0,11.0,700.0,49.0,24.3
30147,2016,8,8,2,16.0,17.0,2.0,16.0,700.0,41.0,24.1
30148,2016,8,8,3,16.0,25.0,2.0,18.0,800.0,40.0,23.5
30149,2016,8,8,4,14.0,25.0,2.0,20.0,800.0,27.0,23.2
30150,2016,8,8,5,21.0,29.0,2.0,35.0,800.0,17.0,22.8
30151,2016,8,8,6,20.0,41.0,2.0,39.0,800.0,9.0,22.8
30152,2016,8,8,7,29.0,51.0,2.0,59.0,1100.0,2.0,24.4
30153,2016,8,8,8,33.0,59.0,2.0,62.0,1100.0,9.0,26.4
30154,2016,8,8,9,43.0,71.0,2.0,52.0,1100.0,34.0,27.9
30155,2016,8,8,10,35.0,46.0,2.0,39.0,1000.0,76.0,29.5
30156,2016,8,8,11,21.0,24.0,2.0,19.0,800.0,108.0,30.2
30157,2016,8,8,12,18.0,18.0,2.0,10.0,700.0,119.0,31.5
30158,2016,8,8,13,14.0,14.0,2.0,6.0,600.0,119.0,31.8
30159,2016,8,8,14,15.0,25.0,2.0,8.0,600.0,129.0,32.8
30160,2016,8,8,15,16.0,16.0,2.0,8.0,600.0,135.0,33.0
30161,2016,8,8,16,13.0,13.0,2.0,8.0,600.0,141.0,33.0
30162,2016,8,8,17,7.0,20.0,2.0,11.0,600.0,153.0,32.8
30163,2016,8,8,18,17.0,26.0,2.0,12.0,700.0,169.0,32.3
30164,2016,8,8,19,20.0,46.0,2.0,23.0,800.0,175.0,30.8
30165,2016,8,8,20,18.0,73.0,2.0,34.0,1000.0,133.0,29.1
30166,2016,8,8,21,27.0,54.0,2.0,31.0,1000.0,124.0,28.4
30167,2016,8,8,22,23.0,53.0,2.0,31.0,1100.0,98.0,25.7
30168,2016,8,8,23,26.0,43.0,2.0,22.0,900.0,79.0,25.3
30169,2016,8,9,0,22.0,40.0,2.0,19.0,1000.0,72.0,24.5
30170,2016,8,9,1,28.0,51.0,2.0,20.0,2000.0,47.0,24.2
30171,2016,8,9,2,34.0,47.0,21.0,21.0,900.0,31.0,23.5
30172,2016,8,9,3,36.0,36.0,2.0,14.0,800.0,38.0,23.0
30173,2016,8,9,4,32.0,39.0,2.0,17.0,700.0,37.0,22.4
30174,2016,8,9,5,37.0,58.0,2.0,70.0,900.0,7.0,21.9
30175,2016,8,9,6,44.0,57.0,2.0,55.0,1300.0,17.0,21.7
30176,2016,8,9,7,49.0,53.0,2.0,22.0,1400.0,44.0,23.0
30177,2016,8,9,8,41.0,68.0,2.0,38.0,1400.0,43.0,25.4
30178,2016,8,9,9,49.0,57.0,4.0,48.0,1300.0,55.0,27.5
30179,2016,8,9,10,32.0,32.0,7.0,16.0,1000.0,115.0,29.3
30180,2016,8,9,11,36.0,43.0,7.0,19.0,900.0,139.0,29.9
30181,2016,8,9,12,18.0,29.0,7.0,20.0,800.0,168.0,31.0
30182,2016,8,9,13,26.0,35.0,6.0,17.0,800.0,184.0,31.6
30183,2016,8,9,14,29.0,65.0,6.0,18.0,1000.0,211.0,32.0
30184,2016,8,9,15,41.0,78.0,6.0,22.0,1100.0,250.0,32.6
30185,2016,8,9,16,44.0,81.0,7.0,23.0,1400.0,272.0,32.5
30186,2016,8,9,17,51.0,100.0,9.0,23.0,1900.0,295.0,32.3
30187,2016,8,9,18,58.0,133.0,6.0,26.0,2000.0,250.0,31.0
30188,2016,8,9,19,56.0,117.0,3.0,33.0,1900.0,188.0,30.5
30189,2016,8,9,20,45.0,82.0,2.0,30.0,1400.0,146.0,29.6
30190,2016,8,9,21,40.0,69.0,2.0,31.0,1200.0,118.0,29.1
30191,2016,8,9,22,41.0,68.0,2.0,31.0,1100.0,107.0,28.6
30192,2016,8,9,23,39.0,62.0,2.0,33.0,1000.0,76.0,28.3
30193,2016,8,10,0,41.0,50.0,2.0,30.0,900.0,67.0,27.9
30194,2016,8,10,1,39.0,54.0,2.0,32.0,900.0,55.0,27.5
30195,2016,8,10,2,44.0,54.0,2.0,30.0,900.0,49.0,26.9
30196,2016,8,10,3,45.0,62.0,2.0,28.0,1000.0,38.0,26.5
30197,2016,8,10,4,69.0,83.0,2.0,31.0,1200.0,35.0,25.5
30198,2016,8,10,5,88.0,107.0,2.0,33.0,1300.0,27.0,25.1
30199,2016,8,10,6,90.0,101.0,2.0,50.0,1400.0,13.0,25.3
30200,2016,8,10,7,67.0,91.0,2.0,59.0,1200.0,3.0,26.0
30201,2016,8,10,8,95.0,138.0,2.0,67.0,1600.0,15.0,27.0
30202,2016,8,10,9,100.0,111.0,2.0,47.0,1300.0,57.0,28.8
30203,2016,8,10,10,92.0,102.0,2.0,40.0,1200.0,80.0,30.4
30204,2016,8,10,11,66.0,66.0,2.0,22.0,900.0,142.0,30.8
30205,2016,8,10,12,55.0,69.0,2.0,23.0,800.0,165.0,31.4
30206,2016,8,10,13,54.0,65.0,2.0,18.0,800.0,203.0,32.8
30207,2016,8,10,14,43.0,60.0,2.0,13.0,700.0,184.0,33.0
30208,2016,8,10,15,44.0,51.0,2.0,10.0,800.0,172.0,33.5
30209,2016,8,10,16,53.0,67.0,3.0,10.0,900.0,173.0,33.5
30210,2016,8,10,17,62.0,93.0,3.0,13.0,1100.0,176.0,32.7
30211,2016,8,10,18,67.0,105.0,2.0,19.0,1200.0,160.0,32.1
30212,2016,8,10,19,82.0,104.0,2.0,21.0,1200.0,152.0,31.6
30213,2016,8,10,20,87.0,125.0,2.0,21.0,1100.0,162.0,31.2
30214,2016,8,10,21,92.0,137.0,2.0,20.0,1100.0,161.0,31.0
30215,2016,8,10,22,98.0,143.0,2.0,25.0,1100.0,139.0,30.8
30216,2016,8,10,23,90.0,124.0,2.0,28.0,1000.0,91.0,30.3
30217,2016,8,11,0,82.0,105.0,2.0,30.0,900.0,62.0,29.6
30218,2016,8,11,1,72.0,93.0,2.0,35.0,1600.0,35.0,29.4
30219,2016,8,11,2,69.0,88.0,15.0,25.0,500.0,23.0,29.0
30220,2016,8,11,3,71.0,82.0,12.0,14.0,700.0,35.0,28.2
30221,2016,8,11,4,72.0,85.0,5.0,13.0,600.0,28.0,28.2
30222,2016,8,11,5,72.0,91.0,3.0,25.0,800.0,28.0,28.0
30223,2016,8,11,6,79.0,98.0,2.0,24.0,1000.0,27.0,27.9
30224,2016,8,11,7,80.0,102.0,2.0,28.0,1000.0,25.0,28.3
30225,2016,8,11,8,82.0,105.0,2.0,32.0,1100.0,27.0,28.5
30226,2016,8,11,9,94.0,113.0,2.0,30.0,1100.0,38.0,29.5
30227,2016,8,11,10,92.0,117.0,2.0,22.0,1100.0,65.0,30.6
30228,2016,8,11,11,93.0,124.0,2.0,44.0,1100.0,107.0,31.9
30229,2016,8,11,12,,,,33.0,1200.0,156.0,32.6
30230,2016,8,11,13,94.0,125.0,,23.0,1300.0,193.0,33.8
30231,2016,8,11,14,95.0,114.0,,22.0,1400.0,230.0,34.5
30232,2016,8,11,15,95.0,131.0,,23.0,1500.0,278.0,34.3
30233,2016,8,11,16,92.0,135.0,,25.0,1400.0,249.0,33.2
30234,2016,8,11,17,96.0,123.0,,27.0,1500.0,170.0,32.7
30235,2016,8,11,18,91.0,99.0,,25.0,1500.0,148.0,32.3
30236,2016,8,11,19,100.0,118.0,,29.0,1700.0,133.0,31.4
30237,2016,8,11,20,99.0,138.0,,26.0,1700.0,108.0,30.5
30238,2016,8,11,21,,,,,,,30.1
30239,2016,8,11,22,100.0,100.0,,72.0,1500.0,74.0,29.8
30240,2016,8,11,23,101.0,101.0,,70.0,1600.0,61.0,29.3
30241,2016,8,12,0,96.0,96.0,,44.0,1500.0,57.0,28.9
30242,2016,8,12,1,89.0,89.0,,35.0,1500.0,54.0,28.7
30243,2016,8,12,2,93.0,93.0,,58.0,1400.0,51.0,28.2
30244,2016,8,12,3,99.0,102.0,,72.0,1500.0,17.0,27.9
30245,2016,8,12,4,104.0,111.0,,75.0,1600.0,4.0,27.9
30246,2016,8,12,5,101.0,129.0,,188.0,1600.0,2.0,27.8
30247,2016,8,12,6,,,,,,,28.0
30248,2016,8,12,7,103.0,129.0,,100.0,1600.0,2.0,28.2
30249,2016,8,12,8,108.0,122.0,,97.0,1600.0,7.0,29.5
30250,2016,8,12,9,114.0,143.0,,81.0,1600.0,18.0,30.8
30251,2016,8,12,10,114.0,143.0,2.0,77.0,1600.0,24.0,30.6
30252,2016,8,12,11,123.0,123.0,2.0,51.0,1400.0,53.0,25.3
30253,2016,8,12,12,,5.0,2.0,29.0,900.0,65.0,25.2
30254,2016,8,12,13,10.0,10.0,2.0,29.0,1000.0,60.0,26.7
30255,2016,8,12,14,10.0,10.0,2.0,20.0,800.0,65.0,29.2
30256,2016,8,12,15,11.0,11.0,2.0,16.0,700.0,65.0,29.1
30257,2016,8,12,16,17.0,17.0,2.0,18.0,600.0,63.0,29.4
30258,2016,8,12,17,16.0,16.0,2.0,38.0,600.0,64.0,29.8
30259,2016,8,12,18,19.0,49.0,2.0,32.0,600.0,47.0,29.3
30260,2016,8,12,19,,,,,,,28.5
30261,2016,8,12,20,18.0,45.0,2.0,20.0,900.0,40.0,27.2
30262,2016,8,12,21,23.0,23.0,2.0,21.0,900.0,31.0,26.4
30263,2016,8,12,22,20.0,20.0,2.0,32.0,700.0,30.0,25.7
30264,2016,8,12,23,18.0,18.0,2.0,27.0,600.0,17.0,25.2
30265,2016,8,13,0,14.0,14.0,2.0,17.0,500.0,21.0,24.4
30266,2016,8,13,1,14.0,14.0,2.0,22.0,1400.0,12.0,24.2
30267,2016,8,13,2,18.0,26.0,33.0,32.0,400.0,2.0,24.6
30268,2016,8,13,3,15.0,18.0,4.0,16.0,500.0,11.0,24.3
30269,2016,8,13,4,14.0,31.0,4.0,21.0,500.0,5.0,24.8
30270,2016,8,13,5,16.0,33.0,2.0,28.0,600.0,7.0,24.8
30271,2016,8,13,6,18.0,36.0,2.0,23.0,700.0,10.0,24.2
30272,2016,8,13,7,24.0,63.0,2.0,34.0,1000.0,4.0,24.7
30273,2016,8,13,8,32.0,71.0,3.0,42.0,1100.0,2.0,25.5
30274,2016,8,13,9,27.0,60.0,3.0,46.0,1000.0,3.0,26.5
30275,2016,8,13,10,25.0,59.0,3.0,45.0,1100.0,2.0,27.5
30276,2016,8,13,11,22.0,35.0,3.0,44.0,900.0,9.0,27.9
30277,2016,8,13,12,20.0,50.0,3.0,38.0,1000.0,9.0,28.4
30278,2016,8,13,13,25.0,36.0,5.0,32.0,1000.0,26.0,29.7
30279,2016,8,13,14,21.0,47.0,5.0,36.0,1000.0,26.0,30.5
30280,2016,8,13,15,17.0,17.0,5.0,29.0,800.0,44.0,30.6
30281,2016,8,13,16,19.0,34.0,5.0,32.0,800.0,45.0,29.0
30282,2016,8,13,17,15.0,29.0,4.0,44.0,900.0,33.0,28.2
30283,2016,8,13,18,13.0,13.0,5.0,45.0,1000.0,40.0,27.2
30284,2016,8,13,19,18.0,28.0,3.0,26.0,600.0,54.0,25.6
30285,2016,8,13,20,11.0,28.0,2.0,48.0,700.0,28.0,25.1
30286,2016,8,13,21,12.0,13.0,2.0,37.0,700.0,35.0,24.3
30287,2016,8,13,22,12.0,18.0,2.0,56.0,700.0,16.0,23.3
30288,2016,8,13,23,5.0,8.0,2.0,52.0,600.0,20.0,24.2
30289,2016,8,14,0,8.0,9.0,2.0,27.0,600.0,49.0,24.5
30290,2016,8,14,1,8.0,14.0,2.0,33.0,700.0,39.0,23.4
30291,2016,8,14,2,6.0,18.0,2.0,27.0,700.0,41.0,23.6
30292,2016,8,14,3,7.0,18.0,3.0,33.0,700.0,34.0,24.2
30293,2016,8,14,4,9.0,20.0,3.0,34.0,800.0,30.0,23.7
30294,2016,8,14,5,9.0,28.0,4.0,37.0,800.0,25.0,23.1
30295,2016,8,14,6,16.0,30.0,8.0,39.0,1100.0,22.0,23.0
30296,2016,8,14,7,17.0,41.0,10.0,37.0,1200.0,24.0,25.0
30297,2016,8,14,8,17.0,61.0,8.0,43.0,1100.0,17.0,27.1
30298,2016,8,14,9,16.0,27.0,9.0,36.0,1000.0,28.0,29.6
30299,2016,8,14,10,5.0,45.0,8.0,32.0,1000.0,39.0,31.7
30300,2016,8,14,11,6.0,9.0,7.0,20.0,800.0,57.0,33.1
30301,2016,8,14,12,10.0,36.0,5.0,15.0,700.0,83.0,33.7
30302,2016,8,14,13,8.0,8.0,3.0,11.0,600.0,95.0,34.7
30303,2016,8,14,14,3.0,18.0,2.0,12.0,600.0,110.0,34.6
30304,2016,8,14,15,10.0,31.0,2.0,15.0,700.0,131.0,34.0
30305,2016,8,14,16,11.0,50.0,2.0,16.0,700.0,152.0,33.3
30306,2016,8,14,17,6.0,22.0,2.0,15.0,700.0,145.0,33.6
30307,2016,8,14,18,17.0,44.0,2.0,16.0,800.0,118.0,32.7
30308,2016,8,14,19,11.0,48.0,2.0,22.0,900.0,105.0,29.7
30309,2016,8,14,20,20.0,58.0,2.0,26.0,900.0,79.0,28.9
30310,2016,8,14,21,13.0,38.0,2.0,23.0,800.0,87.0,27.2
30311,2016,8,14,22,13.0,24.0,2.0,20.0,800.0,90.0,27.4
30312,2016,8,14,23,17.0,23.0,2.0,15.0,700.0,92.0,27.0
30313,2016,8,15,0,16.0,27.0,2.0,16.0,800.0,88.0,26.2
30314,2016,8,15,1,9.0,39.0,2.0,48.0,1700.0,34.0,25.7
30315,2016,8,15,2,18.0,38.0,22.0,24.0,700.0,29.0,26.1
30316,2016,8,15,3,23.0,64.0,2.0,40.0,600.0,19.0,25.4
30317,2016,8,15,4,28.0,57.0,3.0,72.0,500.0,2.0,26.3
30318,2016,8,15,5,7.0,7.0,2.0,18.0,300.0,60.0,24.9
30319,2016,8,15,6,6.0,49.0,2.0,19.0,500.0,70.0,23.4
30320,2016,8,15,7,8.0,14.0,2.0,36.0,500.0,49.0,22.7
30321,2016,8,15,8,8.0,28.0,2.0,37.0,500.0,42.0,21.6
30322,2016,8,15,9,13.0,22.0,2.0,42.0,600.0,27.0,21.9
30323,2016,8,15,10,8.0,8.0,2.0,14.0,500.0,59.0,23.2
30324,2016,8,15,11,11.0,19.0,2.0,17.0,600.0,69.0,24.2
30325,2016,8,15,12,15.0,24.0,2.0,33.0,700.0,49.0,24.8
30326,2016,8,15,13,20.0,20.0,2.0,19.0,600.0,72.0,25.9
30327,2016,8,15,14,12.0,12.0,2.0,8.0,500.0,92.0,27.3
30328,2016,8,15,15,18.0,31.0,2.0,23.0,500.0,87.0,27.0
30329,2016,8,15,16,8.0,16.0,2.0,23.0,500.0,88.0,27.2
30330,2016,8,15,17,18.0,29.0,2.0,23.0,600.0,99.0,27.3
30331,2016,8,15,18,13.0,20.0,2.0,20.0,500.0,96.0,27.6
30332,2016,8,15,19,14.0,19.0,2.0,25.0,500.0,88.0,25.9
30333,2016,8,15,20,13.0,24.0,2.0,34.0,500.0,63.0,24.0
30334,2016,8,15,21,13.0,51.0,2.0,45.0,600.0,44.0,22.9
30335,2016,8,15,22,14.0,43.0,2.0,32.0,600.0,31.0,22.4
30336,2016,8,15,23,18.0,25.0,2.0,25.0,600.0,27.0,21.7
30337,2016,8,16,0,14.0,17.0,2.0,24.0,500.0,26.0,21.1
30338,2016,8,16,1,16.0,16.0,2.0,30.0,500.0,19.0,20.7
30339,2016,8,16,2,16.0,16.0,2.0,28.0,500.0,19.0,20.0
30340,2016,8,16,3,11.0,16.0,2.0,33.0,500.0,12.0,20.1
30341,2016,8,16,4,15.0,15.0,2.0,34.0,400.0,12.0,19.8
30342,2016,8,16,5,15.0,17.0,2.0,34.0,400.0,12.0,19.5
30343,2016,8,16,6,13.0,27.0,2.0,36.0,500.0,7.0,19.2
30344,2016,8,16,7,17.0,35.0,2.0,42.0,600.0,8.0,20.8
30345,2016,8,16,8,14.0,24.0,2.0,44.0,600.0,13.0,23.2
30346,2016,8,16,9,21.0,65.0,2.0,34.0,600.0,40.0,25.6
30347,2016,8,16,10,16.0,42.0,2.0,26.0,600.0,70.0,27.2
30348,2016,8,16,11,24.0,43.0,2.0,23.0,600.0,92.0,28.3
30349,2016,8,16,12,11.0,25.0,2.0,18.0,500.0,117.0,30.1
30350,2016,8,16,13,13.0,34.0,2.0,14.0,500.0,147.0,30.3
30351,2016,8,16,14,19.0,47.0,2.0,20.0,600.0,172.0,31.4
30352,2016,8,16,15,22.0,37.0,2.0,17.0,700.0,183.0,31.7
30353,2016,8,16,16,16.0,40.0,2.0,16.0,700.0,168.0,32.2
30354,2016,8,16,17,18.0,28.0,2.0,15.0,700.0,153.0,31.5
30355,2016,8,16,18,30.0,52.0,2.0,20.0,700.0,124.0,30.3
30356,2016,8,16,19,34.0,47.0,2.0,23.0,700.0,112.0,29.0
30357,2016,8,16,20,28.0,66.0,2.0,26.0,700.0,105.0,28.4
30358,2016,8,16,21,30.0,62.0,2.0,27.0,700.0,96.0,27.6
30359,2016,8,16,22,33.0,57.0,2.0,31.0,700.0,76.0,26.9
30360,2016,8,16,23,22.0,56.0,2.0,32.0,700.0,57.0,25.1
30361,2016,8,17,0,26.0,44.0,2.0,26.0,700.0,52.0,25.1
30362,2016,8,17,1,29.0,35.0,2.0,15.0,1400.0,38.0,24.9
30363,2016,8,17,2,26.0,40.0,21.0,15.0,400.0,22.0,24.0
30364,2016,8,17,3,28.0,39.0,2.0,10.0,500.0,30.0,23.8
30365,2016,8,17,4,28.0,37.0,2.0,11.0,500.0,28.0,23.3
30366,2016,8,17,5,30.0,37.0,2.0,21.0,600.0,27.0,23.0
30367,2016,8,17,6,28.0,45.0,2.0,22.0,900.0,31.0,23.3
30368,2016,8,17,7,33.0,62.0,2.0,56.0,900.0,4.0,23.5
30369,2016,8,17,8,32.0,56.0,2.0,57.0,900.0,4.0,24.1
30370,2016,8,17,9,36.0,88.0,2.0,59.0,1000.0,4.0,24.9
30371,2016,8,17,10,50.0,69.0,2.0,67.0,900.0,7.0,25.6
30372,2016,8,17,11,42.0,68.0,2.0,52.0,900.0,34.0,25.9
30373,2016,8,17,12,40.0,68.0,2.0,45.0,900.0,40.0,26.0
30374,2016,8,17,13,38.0,80.0,2.0,48.0,900.0,44.0,26.3
30375,2016,8,17,14,44.0,78.0,2.0,33.0,900.0,52.0,25.9
30376,2016,8,17,15,43.0,73.0,2.0,27.0,900.0,69.0,25.4
30377,2016,8,17,16,50.0,55.0,2.0,24.0,900.0,59.0,25.3
30378,2016,8,17,17,56.0,72.0,2.0,56.0,1100.0,32.0,25.2
30379,2016,8,17,18,52.0,52.0,2.0,32.0,1000.0,57.0,25.0
30380,2016,8,17,19,52.0,52.0,2.0,25.0,1000.0,49.0,24.8
30381,2016,8,17,20,55.0,67.0,2.0,37.0,1000.0,34.0,24.6
30382,2016,8,17,21,71.0,80.0,2.0,49.0,1000.0,17.0,24.3
30383,2016,8,17,22,74.0,74.0,2.0,45.0,1000.0,21.0,23.3
30384,2016,8,17,23,76.0,76.0,2.0,47.0,1000.0,33.0,23.1
30385,2016,8,18,0,68.0,68.0,2.0,68.0,1100.0,11.0,23.2
30386,2016,8,18,1,66.0,66.0,2.0,33.0,1000.0,19.0,23.1
30387,2016,8,18,2,60.0,60.0,2.0,14.0,900.0,33.0,23.0
30388,2016,8,18,3,67.0,67.0,2.0,9.0,1000.0,49.0,23.1
30389,2016,8,18,4,67.0,67.0,2.0,17.0,1000.0,35.0,23.3
30390,2016,8,18,5,73.0,73.0,2.0,15.0,1000.0,31.0,23.4
30391,2016,8,18,6,83.0,83.0,2.0,21.0,1000.0,29.0,23.3
30392,2016,8,18,7,76.0,76.0,2.0,24.0,1100.0,41.0,22.7
30393,2016,8,18,8,61.0,61.0,2.0,23.0,1300.0,56.0,22.4
30394,2016,8,18,9,54.0,54.0,2.0,23.0,1300.0,53.0,22.4
30395,2016,8,18,10,49.0,49.0,2.0,18.0,1300.0,46.0,22.4
30396,2016,8,18,11,46.0,46.0,2.0,20.0,1300.0,41.0,22.4
30397,2016,8,18,12,48.0,48.0,2.0,31.0,1400.0,43.0,22.4
30398,2016,8,18,13,46.0,46.0,2.0,23.0,1500.0,51.0,22.4
30399,2016,8,18,14,38.0,38.0,2.0,21.0,1700.0,50.0,22.4
30400,2016,8,18,15,36.0,36.0,2.0,18.0,1900.0,52.0,23.0
30401,2016,8,18,16,,,,,,,23.1
30402,2016,8,18,17,46.0,46.0,2.0,27.0,2300.0,41.0,23.4
30403,2016,8,18,18,50.0,50.0,2.0,54.0,2500.0,18.0,23.1
30404,2016,8,18,19,49.0,49.0,2.0,48.0,2300.0,17.0,23.0
30405,2016,8,18,20,49.0,49.0,2.0,50.0,2300.0,16.0,22.9
30406,2016,8,18,21,49.0,49.0,2.0,53.0,2600.0,12.0,23.0
30407,2016,8,18,22,51.0,51.0,2.0,52.0,2600.0,6.0,23.1
30408,2016,8,18,23,43.0,43.0,2.0,54.0,2400.0,2.0,23.2
30409,2016,8,19,0,28.0,28.0,2.0,45.0,2000.0,5.0,23.3
30410,2016,8,19,1,18.0,18.0,2.0,27.0,2000.0,8.0,23.3
30411,2016,8,19,2,12.0,12.0,21.0,11.0,600.0,19.0,24.3
30412,2016,8,19,3,9.0,9.0,2.0,4.0,900.0,28.0,24.1
30413,2016,8,19,4,8.0,8.0,2.0,4.0,700.0,31.0,24.9
30414,2016,8,19,5,8.0,8.0,2.0,10.0,1000.0,42.0,24.6
30415,2016,8,19,6,11.0,26.0,2.0,15.0,1500.0,33.0,23.3
30416,2016,8,19,7,14.0,23.0,2.0,22.0,1400.0,30.0,24.4
30417,2016,8,19,8,11.0,13.0,2.0,17.0,1400.0,38.0,26.9
30418,2016,8,19,9,15.0,28.0,2.0,17.0,1200.0,45.0,28.3
30419,2016,8,19,10,9.0,9.0,2.0,10.0,1000.0,58.0,29.3
30420,2016,8,19,11,12.0,12.0,2.0,6.0,800.0,71.0,30.6
30421,2016,8,19,12,8.0,8.0,2.0,5.0,700.0,85.0,31.9
30422,2016,8,19,13,3.0,16.0,2.0,4.0,500.0,97.0,32.8
30423,2016,8,19,14,3.0,17.0,2.0,5.0,600.0,102.0,32.7
30424,2016,8,19,15,6.0,21.0,2.0,6.0,600.0,112.0,32.9
30425,2016,8,19,16,12.0,20.0,2.0,8.0,600.0,114.0,32.6
30426,2016,8,19,17,8.0,8.0,2.0,8.0,600.0,111.0,32.6
30427,2016,8,19,18,10.0,10.0,2.0,8.0,600.0,110.0,31.8
30428,2016,8,19,19,13.0,13.0,2.0,13.0,700.0,89.0,30.7
30429,2016,8,19,20,12.0,54.0,2.0,26.0,800.0,66.0,27.5
30430,2016,8,19,21,16.0,36.0,2.0,24.0,800.0,54.0,26.8
30431,2016,8,19,22,22.0,85.0,2.0,35.0,900.0,34.0,25.3
30432,2016,8,19,23,23.0,82.0,2.0,40.0,1000.0,45.0,25.7
30433,2016,8,20,0,37.0,73.0,2.0,36.0,1200.0,53.0,25.2
30434,2016,8,20,1,30.0,30.0,2.0,26.0,1000.0,43.0,23.8
30435,2016,8,20,2,21.0,21.0,2.0,18.0,900.0,43.0,23.7
30436,2016,8,20,3,19.0,25.0,2.0,12.0,800.0,38.0,23.0
30437,2016,8,20,4,21.0,36.0,2.0,34.0,900.0,18.0,22.4
30438,2016,8,20,5,27.0,37.0,2.0,39.0,900.0,9.0,22.4
30439,2016,8,20,6,31.0,43.0,2.0,18.0,900.0,17.0,22.6
30440,2016,8,20,7,34.0,52.0,2.0,20.0,1000.0,14.0,23.0
30441,2016,8,20,8,40.0,64.0,2.0,45.0,1200.0,7.0,24.3
30442,2016,8,20,9,59.0,98.0,2.0,58.0,1400.0,10.0,26.0
30443,2016,8,20,10,65.0,65.0,2.0,50.0,1400.0,43.0,27.3
30444,2016,8,20,11,65.0,79.0,2.0,21.0,1200.0,110.0,28.3
30445,2016,8,20,12,61.0,87.0,2.0,26.0,1200.0,131.0,29.1
30446,2016,8,20,13,57.0,63.0,2.0,18.0,1100.0,163.0,29.9
30447,2016,8,20,14,45.0,45.0,2.0,12.0,900.0,166.0,30.9
30448,2016,8,20,15,32.0,32.0,2.0,11.0,800.0,166.0,31.6
30449,2016,8,20,16,24.0,33.0,2.0,10.0,700.0,165.0,31.8
30450,2016,8,20,17,31.0,44.0,2.0,14.0,800.0,184.0,31.5
30451,2016,8,20,18,28.0,28.0,2.0,14.0,800.0,159.0,30.9
30452,2016,8,20,19,30.0,30.0,2.0,17.0,800.0,134.0,29.6
30453,2016,8,20,20,33.0,73.0,2.0,26.0,900.0,105.0,27.8
30454,2016,8,20,21,37.0,64.0,2.0,24.0,900.0,90.0,26.3
30455,2016,8,20,22,38.0,76.0,2.0,19.0,900.0,99.0,26.0
30456,2016,8,20,23,32.0,32.0,2.0,17.0,800.0,92.0,25.3
30457,2016,8,21,0,32.0,41.0,2.0,18.0,800.0,84.0,24.9
30458,2016,8,21,1,34.0,41.0,2.0,14.0,1500.0,70.0,24.5
30459,2016,8,21,2,30.0,41.0,20.0,14.0,600.0,47.0,23.9
30460,2016,8,21,3,35.0,42.0,2.0,12.0,600.0,54.0,23.5
30461,2016,8,21,4,38.0,43.0,2.0,11.0,600.0,55.0,23.4
30462,2016,8,21,5,33.0,46.0,2.0,17.0,700.0,61.0,23.0
30463,2016,8,21,6,32.0,47.0,2.0,19.0,900.0,72.0,22.6
30464,2016,8,21,7,37.0,65.0,2.0,24.0,1000.0,72.0,23.9
30465,2016,8,21,8,47.0,83.0,2.0,77.0,1200.0,33.0,25.8
30466,2016,8,21,9,49.0,106.0,2.0,64.0,1200.0,60.0,27.5
30467,2016,8,21,10,52.0,115.0,2.0,48.0,1100.0,87.0,29.3
30468,2016,8,21,11,48.0,94.0,2.0,38.0,1000.0,121.0,30.9
30469,2016,8,21,12,49.0,80.0,2.0,25.0,900.0,175.0,31.7
30470,2016,8,21,13,48.0,72.0,2.0,18.0,900.0,218.0,32.5
30471,2016,8,21,14,38.0,72.0,2.0,13.0,900.0,206.0,33.3
30472,2016,8,21,15,32.0,34.0,2.0,11.0,800.0,190.0,33.5
30473,2016,8,21,16,35.0,61.0,2.0,11.0,800.0,215.0,33.9
30474,2016,8,21,17,42.0,78.0,2.0,18.0,900.0,263.0,32.7
30475,2016,8,21,18,42.0,49.0,2.0,25.0,900.0,228.0,32.0
30476,2016,8,21,19,40.0,41.0,2.0,29.0,1000.0,192.0,31.2
30477,2016,8,21,20,39.0,73.0,2.0,34.0,1000.0,146.0,30.3
30478,2016,8,21,21,38.0,83.0,2.0,31.0,1000.0,125.0,30.0
30479,2016,8,21,22,51.0,86.0,2.0,40.0,1200.0,86.0,27.0
30480,2016,8,21,23,50.0,84.0,2.0,34.0,1200.0,92.0,27.5
30481,2016,8,22,0,55.0,108.0,2.0,42.0,1200.0,80.0,27.8
30482,2016,8,22,1,71.0,144.0,2.0,38.0,1400.0,81.0,27.5
30483,2016,8,22,2,81.0,82.0,2.0,30.0,1500.0,86.0,26.6
30484,2016,8,22,3,72.0,74.0,2.0,24.0,1600.0,86.0,25.1
30485,2016,8,22,4,70.0,77.0,2.0,24.0,1500.0,62.0,25.0
30486,2016,8,22,5,62.0,66.0,2.0,16.0,1300.0,60.0,24.8
