PRES,DEWP,RAIN,wd,WSPM,station
1010.0,0.0,0.0,NW,1.5,Changping
1010.6,0.2,0.0,NE,0.1,Changping
1011.6,0.1,0.0,SSW,0.3,Changping
1012.8,0.8,0.0,NW,1.0,Changping
1013.7,0.9,0.0,WSW,0.6,Changping
1014.3,-0.8,0.0,WSW,1.0,Changping
1014.6,-1.0,0.0,WNW,1.0,Changping
1014.4,-0.9,0.0,SSW,1.3,Changping
1014.0,-0.5,0.0,N,1.5,Changping
1013.5,-0.5,0.0,SW,1.1,Changping
1012.8,-1.1,0.0,S,1.8,Changping
1012.1,-1.1,0.0,SSW,2.1,Changping
1011.8,-1.9,0.0,S,3.0,Changping
1011.9,-1.8,0.0,S,2.1,Changping
1012.3,-1.7,0.0,S,1.9,Changping
1013.1,-1.9,0.0,SSE,1.3,Changping
1014.3,-1.5,0.0,E,1.4,Changping
1015.8,-1.7,0.0,NE,1.7,Changping
1017.1,-6.6,0.0,NE,1.7,Changping
1018.2,-8.8,0.0,N,3.0,Changping
1019.0,-10.2,0.0,N,3.2,Changping
1019.7,-11.1,0.0,NNE,2.6,Changping
1020.4,-11.5,0.0,NNE,1.7,Changping
1020.8,-12.0,0.0,N,2.3,Changping
1021.4,-12.3,0.0,NNW,2.3,Changping
1022.3,-12.2,0.0,N,2.9,Changping
1022.9,-11.6,0.0,N,1.5,Changping
1023.6,-11.6,0.0,NNE,1.3,Changping
1024.3,-11.8,0.0,N,1.5,Changping
1024.4,-13.0,0.0,NE,3.0,Changping
1024.2,-13.9,0.0,N,3.5,Changping
1023.5,-13.9,0.0,NW,3.3,Changping
1022.6,-14.2,0.0,NW,4.6,Changping
1021.9,-15.1,0.0,NNW,3.9,Changping
1020.9,-15.8,0.0,NW,4.8,Changping
1020.6,-16.8,0.0,N,4.0,Changping
1020.3,-15.7,0.0,N,3.1,Changping
1020.4,-16.3,0.0,NNW,3.7,Changping
1020.7,-16.3,0.0,NNW,3.6,Changping
1021.6,-16.3,0.0,N,3.1,Changping
1022.7,-15.3,0.0,NNE,2.4,Changping
1023.6,-14.6,0.0,NNE,2.1,Changping
1024.5,-14.5,0.0,NE,1.6,Changping
1025.0,-14.5,0.0,ENE,0.9,Changping
1025.2,-13.7,0.0,ENE,0.7,Changping
1025.4,-12.9,0.0,NE,0.5,Changping
1025.4,-13.6,0.0,NNW,1.3,Changping
1025.1,-13.4,0.0,N,1.4,Changping
1024.7,-13.2,0.0,NW,1.7,Changping
1024.7,-13.1,0.0,NNE,1.2,Changping
1025.0,-13.2,0.0,NNE,0.6,Changping
1025.3,-13.0,0.0,NNW,1.8,Changping
1025.5,-12.2,0.0,NNW,1.5,Changping
1025.3,-13.9,0.0,N,3.2,Changping
1024.7,-14.3,0.0,NNW,4.9,Changping
1023.8,-14.5,0.0,NW,3.7,Changping
1022.6,-14.6,0.0,NNW,3.6,Changping
1021.3,-13.9,0.0,WNW,3.0,Changping
1020.1,-14.6,0.0,WNW,3.1,Changping
1019.2,-15.5,0.0,N,3.6,Changping
1018.7,-15.1,0.0,NW,2.5,Changping
1018.5,-14.4,0.0,NW,2.1,Changping
1018.8,-14.4,0.0,NNW,2.2,Changping
1019.5,-14.6,0.0,NW,1.3,Changping
1020.4,-14.3,0.0,NE,1.4,Changping
1021.0,-13.7,0.0,NE,2.2,Changping
1021.4,-13.6,0.0,NE,1.6,Changping
1021.3,-13.5,0.0,NNE,1.7,Changping
1021.4,-13.1,0.0,NW,0.7,Changping
1021.3,-12.9,0.0,NNE,1.2,Changping
1021.1,-12.4,0.0,NE,1.4,Changping
1020.7,-12.5,0.0,N,1.8,Changping
1020.6,-12.6,0.0,NNE,1.5,Changping
1020.6,-12.8,0.0,NNE,2.1,Changping
1020.7,-12.8,0.0,NNE,2.3,Changping
1021.1,-12.1,0.0,N,2.2,Changping
1021.3,-11.7,0.0,N,2.0,Changping
1021.5,-12.2,0.0,N,3.1,Changping
1021.4,-11.8,0.0,WSW,1.6,Changping
1020.8,-12.9,0.0,NNE,1.6,Changping
1019.7,-11.7,0.0,W,3.0,Changping
1018.7,-13.0,0.0,NNW,2.0,Changping
1017.6,-13.0,0.0,N,3.1,Changping
1016.5,-13.0,0.0,WNW,4.4,Changping
1016.0,-13.9,0.0,NNW,3.1,Changping
1015.6,-13.2,0.0,NNW,3.6,Changping
1015.7,-13.7,0.0,NNW,2.1,Changping
1016.1,-12.2,0.0,NNW,1.5,Changping
1017.0,-13.0,0.0,NNE,1.6,Changping
1017.5,-12.8,0.0,NE,3.0,Changping
1017.7,-12.0,0.0,N,1.7,Changping
1017.8,-11.6,0.0,NNE,2.4,Changping
1017.9,-11.5,0.0,WNW,1.0,Changping
1017.9,-10.7,0.0,N,1.0,Changping
1017.8,-10.5,0.0,NNE,1.0,Changping
1017.7,-10.2,0.0,N,1.1,Changping
1017.3,-10.4,0.0,NNW,1.7,Changping
1017.4,-10.3,0.0,N,2.0,Changping
1017.5,-10.6,0.0,NNW,2.2,Changping
1018.0,-10.4,0.0,NW,1.4,Changping
1018.1,-10.0,0.0,NNW,2.1,Changping
1018.1,-10.8,0.0,NNW,4.3,Changping
1017.9,-11.1,0.0,NNW,4.6,Changping
1017.2,-10.7,0.0,NW,4.3,Changping
1016.0,-9.7,0.0,WNW,3.7,Changping
1014.6,-10.2,0.0,NW,3.4,Changping
1013.5,-11.1,0.0,WNW,4.6,Changping
1012.6,-11.7,0.0,WNW,4.0,Changping
1011.8,-12.4,0.0,NW,3.7,Changping
1011.7,-12.8,0.0,NNW,4.1,Changping
1011.9,-13.7,0.0,NW,3.9,Changping
1012.2,-12.5,0.0,NNW,4.0,Changping
1012.8,-12.7,0.0,NNW,4.9,Changping
1013.3,-12.4,0.0,NNW,3.9,Changping
1013.5,-12.9,0.0,NNW,3.0,Changping
1013.6,-11.6,0.0,NW,0.7,Changping
1013.2,-10.2,0.0,NNW,1.8,Changping
1013.1,-10.4,0.0,NNW,2.0,Changping
1013.0,-12.5,0.0,NW,2.3,Changping
1012.5,-11.1,0.0,NNW,1.2,Changping
1012.2,-12.0,0.0,NNW,1.4,Changping
1011.7,-13.0,0.0,N,1.6,Changping
1011.8,-14.5,0.0,NW,1.7,Changping
1012.2,-13.3,0.0,NNW,1.9,Changping
1012.2,-13.7,0.0,NNE,2.2,Changping
1012.3,-13.6,0.0,NNE,1.8,Changping
1012.1,-14.4,0.0,NW,3.8,Changping
1011.3,-16.2,0.0,WNW,4.6,Changping
1010.2,-17.1,0.0,WNW,4.7,Changping
1009.0,-16.3,0.0,NW,3.5,Changping
1007.5,-15.8,0.0,NW,3.5,Changping
1006.0,-15.2,0.0,WNW,2.6,Changping
1005.3,-15.4,0.0,S,3.1,Changping
1005.1,-14.3,0.0,S,3.8,Changping
1005.4,-15.3,0.0,S,2.3,Changping
1005.4,-15.0,0.0,SSE,2.3,Changping
1005.9,-12.7,0.0,NNW,0.9,Changping
1006.1,-11.5,0.0,NNW,1.6,Changping
1006.1,-11.1,0.0,NNE,1.8,Changping
1005.7,-11.9,0.0,ENE,0.9,Changping
1005.2,-10.2,0.0,NW,0.4,Changping
1004.8,-10.8,0.0,NNE,1.5,Changping
1004.6,-10.6,0.0,ENE,0.9,Changping
1003.8,-11.1,0.0,NNE,1.1,Changping
1003.6,-10.2,0.0,NW,1.3,Changping
1003.1,-8.8,0.0,NW,0.6,Changping
1003.1,-9.1,0.0,NNW,1.5,Changping
1003.4,-9.0,0.0,NW,1.1,Changping
1003.2,-8.3,0.0,NNW,0.7,Changping
1003.4,-9.1,0.0,SW,1.0,Changping
1003.0,-7.6,0.0,N,1.1,Changping
1002.5,-7.4,0.0,NW,0.9,Changping
1001.7,-7.8,0.0,NNW,0.9,Changping
1001.0,-8.5,0.0,SSW,0.8,Changping
999.9,-8.7,0.0,SE,1.2,Changping
999.2,-6.5,0.0,SE,1.3,Changping
998.7,-5.7,0.0,SE,1.7,Changping
998.7,-4.9,0.0,E,0.7,Changping
999.2,-3.4,0.0,SSE,0.7,Changping
1000.5,-7.5,0.0,WNW,5.1,Changping
1002.7,-5.9,0.0,NNW,5.6,Changping
1004.8,-5.3,0.0,N,5.0,Changping
1006.3,-5.7,0.0,NNW,4.9,Changping
1007.1,-5.2,0.0,NNW,6.0,Changping
1007.7,-5.6,0.0,NNW,3.8,Changping
1008.0,-6.9,0.0,NNW,2.4,Changping
1008.1,-8.0,0.0,NNW,2.0,Changping
1007.4,-8.0,0.0,NNW,1.6,Changping
1007.4,-7.4,0.0,N,1.2,Changping
1007.5,-6.4,0.0,N,2.1,Changping
1007.7,-6.1,0.0,ENE,0.7,Changping
1008.9,-5.7,0.0,NNW,1.4,Changping
1009.3,-5.3,0.0,NNW,1.8,Changping
1009.4,-4.9,0.0,SW,1.0,Changping
1008.9,-5.2,0.0,S,2.4,Changping
1007.7,-4.9,0.0,SW,2.2,Changping
1006.6,-6.2,0.0,W,6.7,Changping
1005.6,-5.4,0.0,WNW,5.9,Changping
1004.5,-4.7,0.0,W,5.0,Changping
1003.5,-5.6,0.0,WNW,4.6,Changping
1002.9,-6.5,0.0,W,5.2,Changping
1002.8,-6.7,0.0,W,5.6,Changping
1003.2,-6.5,0.0,WNW,3.8,Changping
1004.1,-6.9,0.0,NW,1.0,Changping
1005.4,-8.1,0.0,NNE,1.6,Changping
1006.2,-8.5,0.0,NE,2.5,Changping
1007.0,-9.5,0.0,NE,2.9,Changping
1007.6,-10.0,0.0,N,1.9,Changping
1008.2,-10.3,0.0,N,2.0,Changping
1008.6,-10.2,0.0,NE,1.5,Changping
1009.0,-10.5,0.0,NNE,1.3,Changping
1009.2,-9.2,0.0,W,0.7,Changping
1009.2,-9.7,0.0,NNE,1.1,Changping
1009.4,-8.6,0.0,NW,0.9,Changping
1009.7,-8.7,0.0,NE,0.7,Changping
1010.5,-8.2,0.0,WNW,0.8,Changping
1011.0,-7.3,0.0,SE,0.7,Changping
1010.7,-6.8,0.0,ESE,0.9,Changping
1010.5,-8.7,0.0,E,1.4,Changping
1009.6,-9.4,0.0,SSE,2.2,Changping
1008.4,-6.9,0.0,SSE,1.9,Changping
1007.2,-7.7,0.0,SSE,2.3,Changping
1005.8,-8.0,0.0,ESE,3.0,Changping
1004.8,-7.2,0.0,SSE,3.1,Changping
1003.7,-7.1,0.0,ESE,2.5,Changping
1003.2,-7.0,0.0,SSE,3.3,Changping
1003.1,-6.1,0.0,SSE,3.0,Changping
1003.2,-5.2,0.0,SE,2.7,Changping
1003.7,-3.2,0.0,ESE,3.4,Changping
1004.1,-3.2,0.0,ESE,3.5,Changping
1004.2,-2.6,0.0,E,3.0,Changping
1004.1,-2.8,0.0,E,1.9,Changping
1003.9,-2.5,0.0,NNW,0.7,Changping
1003.4,-2.0,0.0,N,0.6,Changping
1003.0,-1.8,0.0,NW,1.0,Changping
1002.2,-2.2,0.0,NE,0.8,Changping
1001.8,-1.9,0.0,NNW,1.5,Changping
1001.1,-1.8,0.0,NNW,1.4,Changping
1001.0,-1.6,0.0,N,1.8,Changping
1001.1,-0.9,0.0,NNW,1.4,Changping
1001.0,0.4,0.0,NNW,1.0,Changping
1000.8,-0.3,0.0,NE,0.6,Changping
1000.4,2.2,0.0,ESE,1.6,Changping
999.9,3.5,0.0,S,2.0,Changping
998.9,3.8,0.0,S,2.4,Changping
997.6,3.9,0.0,ESE,2.8,Changping
996.5,4.4,0.0,SE,1.7,Changping
995.2,4.9,0.0,ESE,2.6,Changping
994.5,4.5,0.0,SSE,2.8,Changping
993.8,5.8,0.0,SSE,3.5,Changping
993.8,6.5,0.0,SSE,3.8,Changping
993.5,6.9,0.0,ESE,2.1,Changping
993.7,6.6,0.0,E,2.8,Changping
993.7,6.7,0.0,ESE,3.1,Changping
993.2,6.7,0.0,SE,3.4,Changping
992.9,7.0,0.0,SE,2.2,Changping
993.2,7.3,0.0,ESE,2.1,Changping
993.7,7.4,0.0,E,1.3,Changping
994.2,8.5,0.0,NNE,2.5,Changping
993.8,7.3,0.0,NNE,1.3,Changping
993.9,7.6,0.0,E,1.2,Changping
994.7,8.4,0.0,NNE,0.9,Changping
995.9,7.5,0.0,NNW,1.4,Changping
997.4,1.9,0.0,NW,4.2,Changping
998.7,0.5,0.0,NW,4.4,Changping
1000.3,-0.1,0.0,WNW,5.3,Changping
1001.0,-0.2,0.0,WNW,4.7,Changping
1001.1,-0.5,0.0,WNW,4.6,Changping
1000.9,-1.7,0.0,WNW,5.6,Changping
1001.2,-2.1,0.0,WNW,5.9,Changping
1000.6,-2.5,0.0,WNW,6.3,Changping
1000.6,-3.9,0.0,WNW,5.1,Changping
1001.2,-3.7,0.0,WNW,5.6,Changping
1002.1,-4.2,0.0,WNW,4.3,Changping
1002.5,-3.6,0.0,NNW,3.9,Changping
1002.7,-4.0,0.0,N,4.6,Changping
1004.8,-4.3,0.0,NNE,1.8,Changping
1006.1,-4.5,0.0,N,3.2,Changping
1006.3,-4.6,0.0,N,2.9,Changping
1006.8,-5.3,0.0,N,2.1,Changping
1007.6,-5.7,0.0,N,1.5,Changping
1008.2,-6.5,0.0,NW,2.1,Changping
1008.3,-6.1,0.0,NNW,1.4,Changping
1009.3,-4.9,0.0,N,3.6,Changping
1010.7,-4.4,0.0,NE,1.5,Changping
1010.3,-3.5,0.0,NE,2.6,Changping
1010.9,-3.4,0.0,NNE,2.0,Changping
1011.6,-2.7,0.0,N,1.4,Changping
1011.9,-5.1,0.0,NE,2.3,Changping
1012.0,-5.9,0.0,N,2.1,Changping
1012.1,-6.9,0.0,WNW,4.4,Changping
1011.5,-9.0,0.0,WNW,4.9,Changping
1011.0,-10.2,0.0,WNW,5.8,Changping
1010.4,-10.0,0.0,W,5.6,Changping
1009.7,-12.3,0.0,WNW,5.5,Changping
1009.7,-14.2,0.0,WNW,5.5,Changping
1009.5,-13.4,0.0,WNW,4.5,Changping
1010.3,-12.6,0.0,WNW,3.7,Changping
1011.1,-16.9,0.0,NNE,3.2,Changping
1012.0,-16.5,0.0,N,3.0,Changping
1013.1,-15.9,0.0,NNE,2.1,Changping
1014.1,-15.3,0.0,NNE,2.0,Changping
1014.7,-16.5,0.0,N,1.7,Changping
1015.1,-16.9,0.0,NNW,2.3,Changping
1015.4,-16.4,0.0,NNE,1.2,Changping
1015.4,-16.6,0.0,NW,2.0,Changping
1015.2,-16.1,0.0,NNW,2.1,Changping
1014.7,-14.2,0.0,NNW,0.8,Changping
1014.8,-16.2,0.0,NE,1.0,Changping
1015.1,-13.0,0.0,NNW,0.7,Changping
1015.4,-13.3,0.0,N,0.7,Changping
1016.2,-11.6,0.0,NE,0.8,Changping
1016.1,-13.7,0.0,N,1.5,Changping
1015.8,-13.6,0.0,S,1.3,Changping
1015.1,-13.8,0.0,W,1.5,Changping
1014.1,-15.1,0.0,ENE,1.6,Changping
1012.5,-14.4,0.0,S,2.0,Changping
1011.0,-13.7,0.0,SW,1.6,Changping
1009.8,-13.1,0.0,S,2.6,Changping
1008.7,-13.5,0.0,SSE,3.6,Changping
1008.0,-10.6,0.0,S,4.7,Changping
1007.4,-9.9,0.0,S,3.1,Changping
1007.4,-8.4,0.0,S,2.9,Changping
1007.4,-6.4,0.0,SSE,1.9,Changping
1007.9,-5.7,0.0,SE,1.5,Changping
1007.8,-5.0,0.0,SSE,2.0,Changping
1007.6,-5.3,0.0,ENE,1.4,Changping
1007.1,-6.0,0.0,ENE,1.8,Changping
1006.6,-5.6,0.0,NNW,1.5,Changping
1006.4,-5.3,0.0,NNW,0.9,Changping
1005.9,-5.4,0.0,N,1.1,Changping
1005.6,-5.4,0.0,NNW,1.1,Changping
1005.8,-5.1,0.0,NW,1.6,Changping
1005.6,-4.7,0.0,NNE,0.8,Changping
1005.4,-5.3,0.0,NE,1.0,Changping
1005.7,-4.6,0.0,N,0.9,Changping
1005.9,-4.7,0.0,SW,0.6,Changping
1006.0,-2.8,0.0,SSE,1.5,Changping
1005.3,-2.8,0.0,S,1.8,Changping
1004.4,-3.5,0.0,SW,2.4,Changping
1003.1,-0.6,0.0,S,2.7,Changping
1001.9,-1.3,0.0,SSE,2.8,Changping
1000.7,-1.9,0.0,SSE,3.5,Changping
999.7,-1.8,0.0,S,3.8,Changping
999.0,-0.4,0.0,S,3.5,Changping
999.1,-0.5,0.0,S,4.6,Changping
999.4,-0.2,0.0,S,3.3,Changping
999.5,0.3,0.0,SSE,2.0,Changping
1000.2,1.1,0.0,ENE,0.7,Changping
1000.9,1.4,0.0,NE,1.0,Changping
1001.1,0.8,0.0,ENE,1.1,Changping
1001.2,0.3,0.0,WNW,0.7,Changping
1001.3,0.0,0.0,E,0.5,Changping
1001.8,0.2,0.0,NNE,0.8,Changping
1002.1,-0.4,0.0,NW,1.3,Changping
1002.3,-0.1,0.0,E,0.5,Changping
1002.4,0.3,0.0,E,1.1,Changping
1003.3,0.1,0.0,NNW,1.8,Changping
1003.9,-0.4,0.0,N,1.5,Changping
1004.4,-1.2,0.0,E,0.8,Changping
1005.0,-0.8,0.0,NNW,1.2,Changping
1004.9,0.5,0.0,SSE,1.6,Changping
1005.2,2.3,0.0,ESE,2.4,Changping
1004.8,0.2,0.0,SE,2.5,Changping
1003.8,4.1,0.0,ESE,3.0,Changping
1002.7,4.8,0.0,SE,2.7,Changping
1001.8,4.5,0.0,SE,2.7,Changping
1000.9,5.0,0.0,ESE,3.6,Changping
1000.7,5.6,0.0,ESE,2.9,Changping
1000.5,5.1,0.0,E,3.0,Changping
1001.3,5.9,0.0,ESE,4.1,Changping
1002.1,3.6,0.0,ESE,3.5,Changping
1003.4,1.8,0.0,SE,1.9,Changping
1004.3,0.2,0.0,ESE,1.9,Changping
1004.7,-2.2,0.0,ESE,2.1,Changping
1004.9,-3.3,0.0,ESE,2.1,Changping
1004.9,-2.8,0.0,ENE,1.0,Changping
1004.8,-3.4,0.0,E,1.3,Changping
1004.3,-2.4,0.0,N,1.1,Changping
1003.6,-2.7,0.0,NNE,0.8,Changping
1002.9,-2.2,0.0,N,0.6,Changping
1002.5,-2.6,0.0,N,1.2,Changping
1002.7,-2.4,0.0,NNE,0.9,Changping
1002.9,-3.0,0.0,NW,0.8,Changping
1002.8,-2.8,0.0,NNE,1.3,Changping
1002.5,-2.2,0.0,ESE,1.9,Changping
1002.5,-0.5,0.0,ESE,2.1,Changping
1001.8,0.8,0.0,S,2.1,Changping
1000.6,0.4,0.0,ESE,1.7,Changping
999.2,2.4,0.0,SE,2.0,Changping
998.0,3.5,0.0,E,1.9,Changping
996.9,3.9,0.0,E,2.0,Changping
995.9,5.3,0.0,E,1.6,Changping
995.8,6.5,0.0,NE,1.8,Changping
996.2,6.7,0.0,E,1.3,Changping
997.1,6.6,0.0,NNE,1.6,Changping
998.0,6.8,0.0,NW,0.7,Changping
998.5,6.8,0.0,NNW,0.8,Changping
998.8,6.6,0.0,ENE,1.1,Changping
998.5,6.6,0.0,S,0.6,Changping
998.5,6.4,0.0,SW,0.4,Changping
998.4,6.1,0.0,N,1.4,Changping
998.3,5.1,0.0,NE,0.8,Changping
998.6,4.4,0.0,NNW,1.3,Changping
999.4,3.5,0.0,NNW,1.4,Changping
999.9,-1.5,0.0,WNW,1.1,Changping
1000.9,-1.1,0.0,NNW,1.3,Changping
1001.9,-6.4,0.0,WNW,2.4,Changping
1003.0,-5.5,0.0,NW,2.6,Changping
1003.7,-6.6,0.0,NNW,2.3,Changping
1003.9,-7.6,0.0,WNW,2.0,Changping
1003.7,-7.1,0.0,W,3.7,Changping
1003.5,-7.0,0.0,WNW,5.1,Changping
1003.2,-7.1,0.0,WNW,5.3,Changping
1002.8,-8.0,0.0,WNW,6.1,Changping
1002.7,-7.7,0.0,WNW,5.8,Changping
1002.2,-9.8,0.0,WNW,5.5,Changping
1002.0,-10.3,0.0,WNW,4.7,Changping
1002.5,-10.3,0.0,NW,3.7,Changping
1003.5,-11.3,0.0,NNW,3.5,Changping
1005.1,-11.3,0.0,NW,2.3,Changping
1006.5,-12.0,0.0,N,1.6,Changping
1007.4,-19.7,0.0,NNE,2.5,Changping
1008.2,-19.5,0.0,N,1.7,Changping
1009.1,-20.4,0.0,ENE,1.7,Changping
1009.3,-20.7,0.0,N,1.7,Changping
1009.2,-19.2,0.0,NW,1.3,Changping
1008.9,-21.4,0.0,NW,2.9,Changping
1008.5,-22.9,0.0,NW,2.6,Changping
1008.2,-21.0,0.0,NW,4.3,Changping
1008.2,-22.2,0.0,WNW,4.1,Changping
1008.5,-19.9,0.0,NW,4.1,Changping
1008.2,-18.6,0.0,W,3.5,Changping
1007.8,-18.7,0.0,W,4.2,Changping
1007.4,-16.3,0.0,WNW,5.2,Changping
1006.6,-15.0,0.0,W,6.7,Changping
1005.0,-13.6,0.0,WNW,7.1,Changping
1003.3,-14.1,0.0,WSW,4.8,Changping
1002.2,-13.6,0.0,W,5.5,Changping
1000.5,-12.7,0.0,WNW,4.7,Changping
999.2,-14.1,0.0,W,4.2,Changping
998.3,-9.1,0.0,S,4.9,Changping
998.2,-8.7,0.0,S,3.5,Changping
998.3,-8.7,0.0,SE,1.8,Changping
999.4,-8.4,0.0,ESE,0.8,Changping
1000.2,-7.1,0.0,ENE,1.5,Changping
1000.0,-7.0,0.0,ESE,2.0,Changping
1000.1,-5.6,0.0,N,1.5,Changping
1000.1,-5.4,0.0,N,1.7,Changping
1000.1,-6.3,0.0,NNW,1.6,Changping
1000.0,-6.1,0.0,NNW,1.3,Changping
999.6,-4.7,0.0,NE,1.1,Changping
999.3,-5.1,0.0,ENE,1.1,Changping
999.5,-5.7,0.0,NNW,1.6,Changping
999.7,-4.3,0.0,NW,1.3,Changping
1000.0,-4.0,0.0,E,1.0,Changping
1000.6,-0.7,0.0,SSW,1.4,Changping
1000.5,-1.8,0.0,SSE,1.5,Changping
1000.7,-5.5,0.0,SW,2.3,Changping
1000.1,-12.5,0.0,NW,3.7,Changping
999.2,-13.3,0.0,W,2.7,Changping
998.1,-10.9,0.0,WNW,2.8,Changping
997.7,2.7,0.0,ESE,6.5,Changping
998.1,4.2,0.0,SE,3.1,Changping
998.5,2.6,0.0,ESE,4.7,Changping
999.2,1.3,0.0,ESE,3.6,Changping
999.8,-0.1,0.0,ESE,3.8,Changping
1001.1,-1.2,0.0,ESE,3.5,Changping
1002.5,-3.0,0.0,ESE,3.5,Changping
1003.9,-4.5,0.0,ESE,2.9,Changping
1005.0,-4.6,0.0,ESE,3.2,Changping
1005.7,-5.2,0.0,ESE,2.0,Changping
1006.6,-5.2,0.0,N,1.0,Changping
1007.0,-8.2,0.0,SE,0.8,Changping
1006.9,-6.7,0.0,ENE,1.1,Changping
1007.0,-6.7,0.0,NNE,1.1,Changping
1006.9,-5.7,0.0,NNE,0.7,Changping
1007.1,-5.0,0.0,N,1.4,Changping
1007.3,-5.4,0.0,N,1.3,Changping
1007.8,-5.2,0.0,N,0.8,Changping
1008.1,-6.8,0.0,NW,0.8,Changping
1008.6,-6.4,0.0,S,0.9,Changping
1008.7,-5.7,0.0,S,2.0,Changping
1008.5,-8.4,0.0,SE,2.6,Changping
1007.8,-6.8,0.0,ESE,2.3,Changping
1007.1,-6.7,0.0,SE,2.7,Changping
1006.8,-7.0,0.0,SSE,3.3,Changping
1006.3,-6.8,0.0,SSE,4.1,Changping
1006.1,-6.8,0.0,SSE,3.8,Changping
1006.4,-6.6,0.0,SSE,3.7,Changping
1006.9,-5.7,0.0,S,3.6,Changping
1007.6,-6.0,0.0,SSE,2.4,Changping
1009.6,-7.1,0.0,S,4.8,Changping
1011.5,-9.9,0.0,SSE,4.5,Changping
1012.8,-9.8,0.0,SSE,3.8,Changping
1013.4,-6.6,0.0,SSE,3.9,Changping
1014.1,-6.6,0.0,SE,1.5,Changping
1014.0,-6.4,0.0,ESE,1.8,Changping
1013.4,-5.2,0.0,E,1.7,Changping
1013.2,-5.1,0.0,E,2.5,Changping
1012.9,-5.1,0.0,E,2.4,Changping
1012.7,-5.6,0.0,ESE,2.5,Changping
1012.7,-5.9,0.0,ESE,3.0,Changping
1013.0,-5.9,0.0,ESE,3.3,Changping
1012.9,-5.3,0.0,ESE,3.1,Changping
1012.3,-4.3,0.0,ESE,3.2,Changping
1012.0,-4.7,0.0,SSE,3.2,Changping
1010.8,-6.0,0.0,SSE,3.6,Changping
1009.3,-6.6,0.0,S,3.3,Changping
1007.7,-6.6,0.0,SSE,3.8,Changping
1006.3,-6.4,0.0,SSE,3.2,Changping
1004.2,-6.7,0.0,SSE,2.7,Changping
1003.1,-6.2,0.0,S,3.1,Changping
1002.0,-6.4,0.0,S,3.2,Changping
1001.7,-6.5,0.0,S,3.4,Changping
1001.9,-5.6,0.0,SE,2.9,Changping
1003.1,-4.2,0.0,ESE,3.2,Changping
1004.6,-3.4,0.0,E,2.6,Changping
1004.0,-2.4,0.0,SE,1.7,Changping
1004.1,1.0,0.5,ESE,1.7,Changping
1003.4,3.3,0.2,N,1.3,Changping
1002.2,4.4,0.6,N,2.0,Changping
1001.7,4.5,1.7,NNW,2.5,Changping
1000.3,4.5,0.0,N,1.8,Changping
1000.0,4.1,0.0,ESE,0.5,Changping
999.8,4.2,0.0,N,0.9,Changping
999.4,4.6,0.0,N,1.5,Changping
999.6,4.6,0.0,NE,0.7,Changping
1001.1,5.2,0.2,WNW,1.2,Changping
1000.3,4.8,2.8,SSW,1.6,Changping
999.6,5.3,0.3,NNE,1.1,Changping
999.5,5.4,0.0,E,1.7,Changping
998.3,7.0,0.0,ESE,2.1,Changping
997.4,7.4,0.0,SSW,2.2,Changping
996.7,8.1,0.0,SSE,2.2,Changping
995.7,7.8,0.0,SE,1.8,Changping
995.8,9.0,0.0,ESE,3.0,Changping
996.0,8.9,0.0,ESE,2.1,Changping
995.9,8.0,0.0,E,1.8,Changping
996.3,7.7,0.0,NNE,1.0,Changping
997.1,8.1,0.0,NNE,0.8,Changping
997.7,8.6,0.0,N,1.4,Changping
997.5,8.2,0.0,ENE,0.8,Changping
997.4,7.7,0.0,NNW,0.6,Changping
997.4,7.6,0.0,E,0.6,Changping
997.0,7.1,0.0,NE,1.2,Changping
996.7,7.1,0.0,SE,0.4,Changping
996.4,7.0,0.0,NW,1.3,Changping
996.0,6.7,0.0,SW,0.4,Changping
996.0,6.5,0.0,NNW,0.9,Changping
996.0,6.3,0.0,N,0.9,Changping
995.8,6.8,0.0,NNW,0.8,Changping
996.0,7.1,0.0,NNW,1.0,Changping
995.4,7.3,0.0,ENE,1.4,Changping
995.1,8.6,0.0,SSE,1.9,Changping
994.3,8.7,0.0,SSE,2.0,Changping
993.4,7.4,0.0,SE,2.2,Changping
992.4,-6.3,0.0,WNW,7.6,Changping
992.1,-8.2,0.0,WNW,6.7,Changping
992.0,-9.2,0.0,WNW,6.4,Changping
992.4,-9.5,0.0,NW,7.2,Changping
992.9,-8.4,0.0,WNW,5.4,Changping
993.7,-9.2,0.0,NW,4.3,Changping
995.2,-10.2,0.0,NW,4.0,Changping
997.0,-10.2,0.0,NW,2.2,Changping
998.8,-9.5,0.0,NW,2.6,Changping
999.7,-8.5,0.0,NW,2.6,Changping
1000.7,-7.5,0.0,WNW,0.8,Changping
1001.4,-5.7,0.0,NNW,1.5,Changping
1001.8,-6.9,0.0,NNW,1.9,Changping
1002.0,-10.1,0.0,N,3.2,Changping
1003.0,-9.4,0.0,N,1.3,Changping
1003.5,-4.2,0.0,NE,1.3,Changping
1004.4,-4.2,0.0,N,1.1,Changping
1005.6,-3.2,0.0,NE,1.5,Changping
1007.0,-2.6,0.0,N,1.2,Changping
1007.8,-1.7,0.0,S,1.7,Changping
1008.1,-2.2,0.0,SE,2.0,Changping
1008.2,-2.9,0.0,E,1.8,Changping
1007.9,-3.3,0.0,SSE,2.7,Changping
1007.4,-4.1,0.0,S,2.4,Changping
1006.6,-6.3,0.0,S,3.6,Changping
